year;fcode;employ;sales;avgsal;scrap;rework;tothrs;union;grant;d89;d88;totrain;hrsemp;lscrap;lemploy;lsales;lrework;lhrsemp;lscrap_1;grant_1;clscrap;cgrant;clemploy;clsales;lavgsal;clavgsal;cgrant_1;chrsemp;clhrsemp
1988;419406;NA;2072633;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;14,5443305969238;NA;NA;NA;0;NA;0;NA;0,11783599853515625;NA;NA;0;NA;NA
1989;419406;NA;2314928;NA;NA;NA;NA;0;0;1;0;NA;NA;NA;NA;14,6548891067505;NA;NA;NA;0;NA;0;NA;0,11055850982666016;NA;NA;0;NA;NA
1987;419409;75;8450000;13416;2,25000000000000000;0,50000000000000000;20;0;0;0;0;40;10,6666669845581055;0,8109301924705505;4,31748819351196;15,9496774673462;-0,6931471824645996;2,4567358493804932;NA;0;NA;0;NA;NA;9,50420284271240;NA;NA;NA;NA
1988;419409;72;10298000;15184;2,50000000000000000;0,50000000000000000;26;0;0;0;1;72;26,0000000000000000;0,9162907600402832;4,27666616439819;16,1474609375000;-0,6931471824645996;3,2958369255065918;0,8109301924705505;0;0,1053605675697327;0;-0,04082202911376953;0,19778347015380859;9,62799739837646;0,12379455566406250;0;15,33333301544189453;0,83910107612609863
1989;419409;75;10155000;17451;2,00000000000000000;0,50000000000000000;60;0;1;1;0;75;60,0000000000000000;0,6931471824645996;4,31748819351196;16,1334762573242;-0,6931471824645996;4,1108736991882324;0,9162907600402832;0;-0,2231435775756836;1;0,04082202911376953;-0,01398468017578125;9,76715183258057;0,13915443420410156;0;34,00000000000000000;0,81503677368164062
1987;419410;26;NA;26667;NA;14,00000000000000000;100;0;0;0;0;6;23,0769233703613281;NA;3,25809645652771;NA;2,6390573978424072;3,1812539100646973;NA;0;NA;0;NA;NA;10,19118213653564;NA;NA;NA;NA
1988;419410;24;NA;24856;NA;10,00000000000000000;100;0;0;0;1;8;33,3333320617675781;NA;3,17805385589600;NA;2,3025851249694824;3,5361166000366211;NA;0;NA;0;-0,08004260063171387;NA;10,12085437774658;-0,07032775878906250;0;10,25640869140625000;0,35486268997192383
1989;419410;23;NA;25280;NA;9,00000000000000000;120;0;1;1;0;23;120,0000000000000000;NA;3,13549423217773;NA;2,1972246170043945;4,7957906723022461;NA;0;NA;1;-0,04255962371826172;NA;10,13776874542236;0,01691436767578125;0;86,66667175292968750;1,25967407226562500
1987;419420;19;1980000;15600;NA;NA;0;0;0;0;0;0;0,0000000000000000;NA;2,94443893432617;14,4986076354980;NA;0,0000000000000000;NA;0;NA;0;NA;NA;9,65502643585205;NA;NA;NA;NA
1988;419420;15;1600000;17160;NA;NA;0;0;0;0;1;0;0,0000000000000000;NA;2,70805025100708;14,2855138778687;NA;0,0000000000000000;NA;0;NA;0;-0,23638868331909180;-0,21309375762939453;9,75033664703369;0,09531021118164062;0;0,00000000000000000;0,00000000000000000
1989;419420;12;1430000;18720;NA;NA;80;0;1;1;0;12;80,0000000000000000;NA;2,48490667343140;14,1731853485107;NA;4,3944492340087891;NA;0;NA;1;-0,22314357757568359;-0,11232852935791016;9,83734798431396;0,08701133728027344;0;80,00000000000000000;4,39444923400878906
1987;419432;250;6000000;14352;5,00000000000000000;3,00000000000000000;NA;0;0;0;0;250;NA;1,6094379425048828;5,52146100997925;15,6072702407837;1,0986123085021973;NA;NA;0;NA;0;NA;NA;9,57164478302002;NA;NA;NA;NA
1988;419432;290;18000000;15184;4,80000019073486328;3,00000000000000000;NA;0;0;0;1;290;NA;1,5686159133911133;5,66988086700439;16,7058830261230;1,0986123085021973;NA;1,6094379425048828;0;-0,0408220291137695;0;0,14841985702514648;1,09861278533935547;9,62799739837646;0,05635261535644531;0;NA;NA
1989;419432;350;54000000;16432;5,19999980926513672;4,00000000000000000;NA;0;0;1;0;350;NA;1,6486586332321167;5,85793304443359;17,8044948577881;1,3862943649291992;NA;1,5686159133911133;0;0,0800427198410034;0;0,18805217742919922;1,09861183166503906;9,70698547363281;0,07898807525634766;0;NA;NA
1987;419433;19;1700000;16640;NA;NA;50;0;0;0;0;4;10,5263156890869141;NA;2,94443893432617;14,3461389541626;NA;2,4446327686309814;NA;0;NA;0;NA;NA;9,71956443786621;NA;NA;NA;NA
1988;419433;19;2000000;17160;NA;NA;15;0;0;0;1;19;15,0000000000000000;NA;2,94443893432617;14,5086574554443;NA;2,7725887298583984;NA;0;NA;0;0,00000000000000000;0,16251850128173828;9,75033664703369;0,03077220916748047;0;4,47368431091308594;0,32795596122741699
1989;419433;21;2200000;17680;NA;NA;49;0;1;1;0;11;25,6666660308837891;NA;3,04452252388000;14,6039676666260;NA;3,2834143638610840;NA;0;NA;1;0,10008358955383301;0,09531021118164062;9,78018951416016;0,02985286712646484;0;10,66666603088378906;0,51082563400268555
1987;419434;89;11380000;14394;NA;0,00000000000000000;0;0;0;0;0;0;0,0000000000000000;NA;4,48863649368286;16,2473678588867;NA;0,0000000000000000;NA;0;NA;0;NA;NA;9,57456684112549;NA;NA;NA;NA
1988;419434;59;4748000;15454;NA;0,03999999910593033;0;0;0;0;1;0;0,0000000000000000;NA;4,07753753662109;15,3732337951660;-3,2188758850097656;0,0000000000000000;NA;0;NA;0;-0,41109895706176758;-0,87413406372070312;9,64562320709229;0,07105636596679688;0;0,00000000000000000;0,00000000000000000
1989;419434;105;7175000;15558;NA;0,14000000059604645;10;0;0;1;0;105;10,0000000000000000;NA;4,65396022796631;15,7861137390137;-1,9661128520965576;2,3978953361511230;NA;0;NA;0;0,57642269134521484;0,41287994384765625;9,65233039855957;0,00670719146728516;0;10,00000000000000000;2,39789533615112305
1987;419449;40;3317000;16640;NA;NA;30;0;0;0;0;40;30,0000000000000000;NA;3,68887948989868;15,0145711898804;NA;3,4339871406555176;NA;0;NA;0;NA;NA;9,71956443786621;NA;NA;NA;NA
1988;419449;55;3692000;16640;NA;NA;30;0;0;0;1;55;30,0000000000000000;NA;4,00733327865601;15,1216793060303;NA;3,4339871406555176;NA;0;NA;0;0,31845378875732422;0,10710811614990234;9,71956443786621;0,00000000000000000;0;0,00000000000000000;0,00000000000000000
1989;419449;65;3252000;16640;NA;NA;30;0;0;1;0;15;6,9230771064758301;NA;4,17438745498657;14,9947805404663;NA;2,0697796344757080;NA;0;NA;0;0,16705417633056641;-0,12689876556396484;9,71956443786621;0,00000000000000000;0;-23,07692337036132812;-1,36420750617980957
1987;419450;175;12500000;9360;NA;NA;0;0;0;0;0;0;0,0000000000000000;NA;5,16478586196899;16,3412399291992;NA;0,0000000000000000;NA;0;NA;0;NA;NA;9,14420032501221;NA;NA;NA;NA
1988;419450;225;12500000;10400;NA;NA;0;0;0;0;1;0;0,0000000000000000;NA;5,41610050201416;16,3412399291992;NA;0,0000000000000000;NA;0;NA;0;0,25131464004516602;0,00000000000000000;9,24956130981445;0,10536098480224609;0;0,00000000000000000;0,00000000000000000
1989;419450;275;18200000;11440;NA;NA;3;0;0;1;0;200;2,1818182468414307;NA;5,61677122116089;16,7169322967529;NA;1,1574528217315674;NA;0;NA;0;0,20067071914672852;0,37569236755371094;9,34487152099609;0,09531021118164062;0;2,18181824684143066;1,15745282173156738
1987;419459;110;15100000;21000;1,66999995708465576;0,20999999344348907;20;1;0;0;0;35;6,3636364936828613;0,5128235816955566;4,70048046112061;16,5302047729492;-1,5606477260589600;1,9965538978576660;NA;0;NA;0;NA;NA;9,95227813720703;NA;NA;NA;NA
1988;419459;125;16000000;21000;2,50000000000000000;0,23000000417232513;20;1;0;0;1;40;6,4000000953674316;0,9162907600402832;4,82831382751465;16,5880985260010;-1,4696758985519409;2,0014801025390625;0,5128235816955566;0;0,4034671783447266;0;0,12783336639404297;0,05789375305175781;9,95227813720703;0,00000000000000000;0;0,03636360168457031;0,00492620468139648
1989;419459;225;28900000;21000;1,12000000476837158;0,15000000596046448;20;1;0;1;0;160;14,2222223281860352;0,1133286878466606;5,41610050201416;17,1793518066406;-1,8971199989318848;2,7227563858032227;0,9162907600402832;0;-0,8029620647430420;0;0,58778667449951172;0,59125328063964844;9,95227813720703;0,00000000000000000;0;7,82222223281860352;0,72127628326416016
1987;419461;24;NA;14800;NA;NA;0;0;0;0;0;0;0,0000000000000000;NA;3,17805385589600;NA;NA;0,0000000000000000;NA;0;NA;0;NA;NA;9,60238265991211;NA;NA;NA;NA
1988;419461;23;NA;15200;NA;NA;0;0;0;0;1;0;0,0000000000000000;NA;3,13549423217773;NA;NA;0,0000000000000000;NA;0;NA;0;-0,04255962371826172;NA;9,62905025482178;0,02666759490966797;0;0,00000000000000000;0,00000000000000000
1989;419461;36;NA;15800;NA;NA;40;0;1;1;0;30;33,3333320617675781;NA;3,58351898193359;NA;NA;3,5361166000366211;NA;0;NA;1;0,44802474975585938;NA;9,66776561737061;0,03871536254882812;0;33,33333206176757812;3,53611660003662109
1987;419467;4;1494764;30000;NA;NA;80;0;0;0;0;4;80,0000000000000000;NA;1,38629436492920;14,2174787521362;NA;4,3944492340087891;NA;0;NA;0;NA;NA;10,30895233154297;NA;NA;NA;NA
1988;419467;5;2566104;31000;NA;NA;100;0;0;0;1;5;100,0000000000000000;NA;1,60943794250488;14,7578992843628;NA;4,6151204109191895;NA;0;NA;0;0,22314357757568359;0,54042053222656250;10,34174251556396;0,03279018402099609;0;20,00000000000000000;0,22067117691040039
1989;419467;10;2191680;35000;NA;NA;100;0;0;1;0;10;100,0000000000000000;NA;2,30258512496948;14,6001787185669;NA;4,6151204109191895;NA;0;NA;0;0,69314718246459961;-0,15772056579589844;10,46310329437256;0,12136077880859375;0;0,00000000000000000;0,00000000000000000
1987;419472;120;NA;13000;NA;NA;20;0;0;0;0;25;4,1666665077209473;NA;4,78749179840088;NA;NA;1,6422276496887207;NA;0;NA;0;NA;NA;9,47270488739014;NA;NA;NA;NA
1988;419472;100;NA;13500;NA;NA;20;0;0;0;1;25;5,0000000000000000;NA;4,60517024993896;NA;NA;1,7917594909667969;NA;0;NA;0;-0,18232154846191406;NA;9,51044464111328;0,03773975372314453;0;0,83333349227905273;0,14953184127807617
1989;419472;100;NA;14000;NA;NA;60;0;1;1;0;100;60,0000000000000000;NA;4,60517024993896;NA;NA;4,1108736991882324;NA;0;NA;1;0,00000000000000000;NA;9,54681301116943;0,03636837005615234;0;55,00000000000000000;2,31911420822143555
1987;419473;18;NA;NA;NA;NA;0;1;0;0;0;0;0,0000000000000000;NA;2,89037179946899;NA;NA;0,0000000000000000;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA
1988;419473;18;NA;NA;NA;NA;3;1;0;0;1;18;3,0000000000000000;NA;2,89037179946899;NA;NA;1,3862943649291992;NA;0;NA;0;0,00000000000000000;NA;NA;NA;0;3,00000000000000000;1,38629436492919922
1989;419473;18;NA;NA;NA;NA;35;1;1;1;0;18;35,0000000000000000;NA;2,89037179946899;NA;NA;3,5835189819335938;NA;0;NA;1;0,00000000000000000;NA;NA;NA;0;32,00000000000000000;2,19722461700439453
1987;419479;NA;NA;NA;NA;NA;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA
1988;419479;30;1503906;15500;NA;NA;0;0;0;0;1;0;0,0000000000000000;NA;3,40119743347168;14,2235765457153;NA;0,0000000000000000;NA;0;NA;0;NA;NA;9,64859485626221;NA;0;NA;NA
1989;419479;30;1360372;16500;NA;NA;20;0;0;1;0;13;8,6666669845581055;NA;3,40119743347168;14,1232690811157;NA;2,2686836719512939;NA;0;NA;0;0,00000000000000000;-0,10030746459960938;9,71111583709717;0,06252098083496094;0;8,66666698455810547;2,26868367195129395
1987;419482;15;NA;NA;2,70000004768371582;NA;0;0;0;0;0;0;0,0000000000000000;0,9932518005371094;2,70805025100708;NA;NA;0,0000000000000000;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA
1988;419482;15;1000000;10000;2,58999991416931152;NA;0;0;0;0;1;0;0,0000000000000000;0,9516578316688538;2,70805025100708;13,8155107498169;NA;0,0000000000000000;0,9932518005371094;0;-0,0415939688682556;0;0,00000000000000000;NA;9,21034049987793;NA;0;0,00000000000000000;0,00000000000000000
1989;419482;18;1000000;10000;2,79999995231628418;NA;24;0;0;1;0;18;24,0000000000000000;1,0296194553375244;2,89037179946899;13,8155107498169;NA;3,2188758850097656;0,9516578316688538;0;0,0779616236686707;0;0,18232154846191406;0,00000000000000000;9,21034049987793;0,00000000000000000;0;24,00000000000000000;3,21887588500976562
1987;419483;133;11000000;13957;20,00000000000000000;NA;0;1;0;0;0;0;0,0000000000000000;2,9957323074340820;4,89034891128540;16,2134056091309;NA;0,0000000000000000;NA;0;NA;0;NA;NA;9,54373645782471;NA;NA;NA;NA
1988;419483;108;11500000;14810;25,00000000000000000;NA;0;1;0;0;1;0;0,0000000000000000;3,2188758850097656;4,68213129043579;16,2578582763672;NA;0,0000000000000000;2,9957323074340820;0;0,2231435775756836;0;-0,20821762084960938;0,04445266723632812;9,60305786132812;0,05932140350341797;0;0,00000000000000000;0,00000000000000000
1989;419483;129;12000000;14227;30,00000000000000000;NA;20;1;0;1;0;20;3,1007752418518066;3,4011974334716797;4,85981225967407;16,3004169464111;NA;1,4111760854721069;3,2188758850097656;0;0,1823215484619141;0;0,17768096923828125;0,04255867004394531;9,56289672851562;-0,04016113281250000;0;3,10077524185180664;1,41117608547210693
1987;419486;80;7000000;16000;NA;NA;0;0;0;0;0;0;0,0000000000000000;NA;4,38202667236328;15,7614202499390;NA;0,0000000000000000;NA;0;NA;0;NA;NA;9,68034362792969;NA;NA;NA;NA
1988;419486;90;8500000;17000;NA;NA;0;0;0;0;1;0;0,0000000000000000;NA;4,49980974197388;15,9555768966675;NA;0,0000000000000000;NA;0;NA;0;0,11778306961059570;0,19415664672851562;9,74096870422363;0,06062507629394531;0;0,00000000000000000;0,00000000000000000
1989;419486;100;9900000;18000;NA;NA;40;0;1;1;0;90;36,0000000000000000;NA;4,60517024993896;16,1080455780029;NA;3,6109178066253662;NA;0;NA;1;0,10536050796508789;0,15246868133544922;9,79812717437744;0,05715847015380859;0;36,00000000000000000;3,61091780662536621
